City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Description
364,Codrington,-38.27,141.97,48.56,89,10,6.06,AU,clear sky
365,Punta Arenas,-53.15,-70.92,51.8,71,0,6.93,CL,clear sky
366,Hermanus,-34.42,19.23,70.0,50,0,5.99,ZA,clear sky
367,Abatskoye,56.29,70.46,36.01,83,89,11.03,RU,overcast clouds
368,Sozimskiy,59.74,52.25,34.9,96,100,7.18,RU,light rain
369,Eureka,40.8,-124.16,42.8,100,1,2.64,US,clear sky
370,Hofn,64.25,-15.21,43.14,79,100,7.99,IS,overcast clouds
371,Adrar,20.5,-10.07,93.24,11,95,11.21,MR,overcast clouds
372,Cayenne,4.93,-52.33,87.8,70,75,6.93,GF,broken clouds
373,Nouadhibou,20.93,-17.03,77.0,65,0,11.41,MR,clear sky
374,Barrow,71.29,-156.79,17.6,78,90,3.36,US,overcast clouds
375,Busselton,-33.65,115.33,64.0,64,100,9.22,AU,overcast clouds
376,Port Macquarie,-31.43,152.92,62.6,82,75,9.35,AU,broken clouds
377,Inhambane,-23.86,35.38,86.0,48,20,12.75,MZ,few clouds
378,Gigmoto,13.78,124.39,82.36,82,100,28.23,PH,heavy intensity rain
379,Mataura,-46.19,168.86,48.0,82,5,3.0,NZ,clear sky
380,Mount Holly,35.3,-81.02,51.01,66,40,8.05,US,scattered clouds
381,Sijunjung,-0.69,100.95,75.15,89,100,1.83,ID,light rain
382,Ushuaia,-54.8,-68.3,50.0,71,75,5.01,AR,broken clouds
383,Avarua,-21.21,-159.78,73.4,83,100,10.29,CK,light rain
384,Port Alfred,-33.59,26.89,66.61,67,84,15.66,ZA,broken clouds
385,Mataura,-46.19,168.86,48.0,82,5,3.0,NZ,clear sky
386,Butaritari,3.07,172.79,81.09,76,64,16.31,KI,broken clouds
387,Rikitea,-23.12,-134.97,74.82,70,18,6.76,PF,few clouds
388,Rikitea,-23.12,-134.97,74.82,70,18,6.76,PF,few clouds
389,Coahuayana,18.73,-103.68,69.8,83,40,9.17,MX,mist
390,Gat,31.61,34.76,79.0,100,32,1.99,IL,scattered clouds
391,Vestmanna,62.16,-7.17,44.6,81,100,31.09,FO,light rain
392,Kapaa,22.08,-159.32,71.6,88,1,9.17,US,clear sky
393,Fukue,32.69,128.84,63.84,60,3,8.59,JP,clear sky
394,Hilo,19.73,-155.09,75.2,78,90,2.89,US,overcast clouds
395,Chincha Alta,-13.41,-76.13,64.99,88,90,6.93,PE,mist
396,Saskylakh,71.92,114.08,-3.73,84,0,5.79,RU,clear sky
397,Airai,-8.93,125.41,62.62,98,15,0.83,TL,few clouds
398,Punta Arenas,-53.15,-70.92,51.8,71,0,6.93,CL,clear sky
399,Ushuaia,-54.8,-68.3,50.0,71,75,5.01,AR,broken clouds
400,Karratha,-20.74,116.85,72.52,82,0,15.84,AU,light rain
401,Rikitea,-23.12,-134.97,74.82,70,18,6.76,PF,few clouds
402,Bluff,-46.6,168.33,48.0,82,76,3.0,NZ,broken clouds
403,Hays,30.05,-98.03,55.0,86,1,3.36,US,clear sky
404,Fukue,32.69,128.84,63.84,60,3,8.59,JP,clear sky
405,Great Yarmouth,52.61,1.73,57.99,99,75,11.99,GB,moderate rain
406,Port Alfred,-33.59,26.89,66.61,67,84,15.66,ZA,broken clouds
407,Hobart,-42.88,147.33,55.0,81,90,2.24,AU,overcast clouds
408,Haines Junction,60.75,-137.51,14.0,85,100,1.12,CA,snow
409,Port Alfred,-33.59,26.89,66.61,67,84,15.66,ZA,broken clouds
410,Usogorsk,63.41,48.69,33.51,91,99,8.57,RU,overcast clouds
411,Zhangye,38.93,100.45,39.06,58,0,2.8,CN,clear sky
412,Mataura,-46.19,168.86,48.0,82,5,3.0,NZ,clear sky
413,Makungu,-8.73,35.28,76.33,44,5,10.6,TZ,clear sky
414,Pevek,69.7,170.31,13.53,97,100,10.0,RU,overcast clouds
415,Smithers,54.78,-127.17,32.0,94,90,5.82,CA,overcast clouds
416,Kodiak,57.79,-152.41,32.0,90,1,8.05,US,clear sky
417,Jamestown,42.1,-79.24,35.01,92,90,4.7,US,overcast clouds
418,Crixas,-14.55,-49.97,79.68,78,96,3.09,BR,heavy intensity rain
419,Nikolskoye,59.7,30.79,44.6,81,75,4.47,RU,broken clouds
420,Port Alfred,-33.59,26.89,66.61,67,84,15.66,ZA,broken clouds
421,Huron,41.15,-82.55,37.99,88,0,7.78,US,clear sky
422,Vaini,-21.2,-175.2,71.6,88,40,11.41,TO,scattered clouds
423,Tuktoyaktuk,69.45,-133.04,-4.0,83,20,3.36,CA,few clouds
424,Bethel,41.37,-73.41,35.01,92,1,4.29,US,clear sky
425,Ushuaia,-54.8,-68.3,50.0,71,75,5.01,AR,broken clouds
426,Cherskiy,68.75,161.3,7.3,87,100,3.78,RU,overcast clouds
427,Catamarca,-28.47,-65.79,64.99,33,0,1.99,AR,clear sky
428,Ushuaia,-54.8,-68.3,50.0,71,75,5.01,AR,broken clouds
429,Faya,18.39,42.45,73.4,49,40,16.11,SA,scattered clouds
430,Rakaia,-43.75,172.02,51.01,96,98,1.01,NZ,overcast clouds
431,Ushuaia,-54.8,-68.3,50.0,71,75,5.01,AR,broken clouds
432,Albany,42.6,-73.97,37.0,100,20,1.61,US,fog
433,Albany,42.6,-73.97,37.0,100,20,1.61,US,fog
434,Punta Arenas,-53.15,-70.92,51.8,71,0,6.93,CL,clear sky
435,Albany,42.6,-73.97,37.0,100,20,1.61,US,fog
436,Cidreira,-30.18,-50.21,68.07,58,82,9.06,BR,broken clouds
437,Albany,42.6,-73.97,37.0,100,20,1.61,US,fog
438,Riviere-Au-Renard,49.0,-64.4,28.4,68,75,9.17,CA,broken clouds
439,Esperance,-33.87,121.9,75.2,53,75,18.34,AU,broken clouds
440,North Bend,43.41,-124.22,46.0,100,1,4.7,US,clear sky
441,Severo-Kurilsk,50.68,156.12,40.66,87,100,26.35,RU,moderate rain
442,Busselton,-33.65,115.33,64.0,64,100,9.22,AU,overcast clouds
443,Parkersburg,39.27,-81.56,36.0,100,90,3.71,US,fog
444,Bredasdorp,-34.53,20.04,68.0,45,0,13.87,ZA,clear sky
445,Benguela,-12.58,13.41,80.91,70,28,7.61,AO,scattered clouds
446,Jamestown,42.1,-79.24,35.01,92,90,4.7,US,overcast clouds
447,Bredasdorp,-34.53,20.04,68.0,45,0,13.87,ZA,clear sky
448,Mar Del Plata,-38.0,-57.56,64.4,52,0,11.41,AR,clear sky
449,Lavrentiya,65.58,-171.0,19.74,92,5,9.51,RU,clear sky
450,Beloha,-25.17,45.05,85.01,36,0,14.9,MG,clear sky
451,Vaini,-21.2,-175.2,71.6,88,40,11.41,TO,scattered clouds
452,Alice Springs,-23.7,133.88,68.0,23,4,5.82,AU,clear sky
453,Tateyama,34.98,139.87,60.8,59,20,6.93,JP,few clouds
454,Luderitz,-26.65,15.16,72.93,41,4,30.18,NA,clear sky
455,Jamestown,42.1,-79.24,35.01,92,90,4.7,US,overcast clouds
456,Wenling,28.37,121.36,63.0,82,7,4.81,CN,light rain
457,Punta Arenas,-53.15,-70.92,51.8,71,0,6.93,CL,clear sky
458,Jamestown,42.1,-79.24,35.01,92,90,4.7,US,overcast clouds
459,Tasiilaq,65.61,-37.64,32.0,94,75,1.12,GL,broken clouds
460,Kapaa,22.08,-159.32,71.6,88,1,9.17,US,clear sky
461,Qaanaaq,77.48,-69.36,12.99,87,100,7.18,GL,overcast clouds
462,Junagarh,19.87,82.93,72.59,65,0,2.04,IN,clear sky
463,Rikitea,-23.12,-134.97,74.82,70,18,6.76,PF,few clouds
464,Dongsheng,39.82,109.98,37.54,67,100,10.09,CN,overcast clouds
465,Saint-Philippe,-21.36,55.77,73.4,60,75,17.22,RE,broken clouds
466,Cherskiy,68.75,161.3,7.3,87,100,3.78,RU,overcast clouds
467,Kahului,20.89,-156.47,78.8,65,20,5.82,US,few clouds
468,Bredasdorp,-34.53,20.04,68.0,45,0,13.87,ZA,clear sky
469,Hermanus,-34.42,19.23,70.0,50,0,5.99,ZA,clear sky
470,Punta Arenas,-53.15,-70.92,51.8,71,0,6.93,CL,clear sky
471,Cidreira,-30.18,-50.21,68.07,58,82,9.06,BR,broken clouds
472,Mataura,-46.19,168.86,48.0,82,5,3.0,NZ,clear sky
473,Ushuaia,-54.8,-68.3,50.0,71,75,5.01,AR,broken clouds
474,Medveda,56.51,92.41,24.8,92,40,4.47,RU,light shower snow
475,Qaanaaq,77.48,-69.36,12.99,87,100,7.18,GL,overcast clouds
476,Barrow,71.29,-156.79,17.6,78,90,3.36,US,overcast clouds
477,Kodiak,57.79,-152.41,32.0,90,1,8.05,US,clear sky
478,Mar Del Plata,-38.0,-57.56,64.4,52,0,11.41,AR,clear sky
479,Rikitea,-23.12,-134.97,74.82,70,18,6.76,PF,few clouds
480,Puerto Ayora,-0.74,-90.35,70.0,94,100,7.0,EC,overcast clouds
481,Musoma,-1.5,33.8,82.4,48,20,3.8,TZ,few clouds
482,Pinyug,60.25,47.78,31.12,97,38,7.25,RU,scattered clouds
483,Rikitea,-23.12,-134.97,74.82,70,18,6.76,PF,few clouds
484,Wainwright,52.84,-110.86,30.2,80,73,10.29,CA,broken clouds
485,Mataura,-46.19,168.86,48.0,82,5,3.0,NZ,clear sky
486,Morgan City,29.7,-91.21,55.0,100,1,3.36,US,clear sky
487,Albany,42.6,-73.97,37.0,100,20,1.61,US,fog
488,Rikitea,-23.12,-134.97,74.82,70,18,6.76,PF,few clouds
489,East London,-33.02,27.91,66.2,77,40,9.17,ZA,scattered clouds
490,Punta Arenas,-53.15,-70.92,51.8,71,0,6.93,CL,clear sky
491,Ginir,7.13,40.7,65.21,79,27,3.69,ET,light rain
492,Rikitea,-23.12,-134.97,74.82,70,18,6.76,PF,few clouds
493,Puerto Ayora,-0.74,-90.35,70.0,94,100,7.0,EC,overcast clouds
494,Mar Del Plata,-38.0,-57.56,64.4,52,0,11.41,AR,clear sky
495,Calama,-22.47,-68.93,59.0,18,0,8.05,CL,clear sky
496,Mataura,-46.19,168.86,48.0,82,5,3.0,NZ,clear sky
497,Longyearbyen,78.22,15.64,19.4,73,75,1.12,SJ,broken clouds
498,Hermanus,-34.42,19.23,70.0,50,0,5.99,ZA,clear sky
499,Georgetown,5.41,100.34,84.2,79,20,4.7,MY,few clouds
500,Chuy,-33.7,-53.46,65.41,60,24,5.73,UY,few clouds
501,Busselton,-33.65,115.33,64.0,64,100,9.22,AU,overcast clouds
502,Padang,-0.95,100.35,80.06,73,100,3.44,ID,moderate rain
503,Walvis Bay,-22.96,14.51,77.0,38,0,10.29,NA,clear sky
504,Nikolskoye,59.7,30.79,44.6,81,75,4.47,RU,broken clouds
505,Ponta Do Sol,32.67,-17.1,77.0,78,20,9.17,PT,few clouds
506,Torbay,47.67,-52.73,37.99,69,75,17.22,CA,light shower snow
507,New Norfolk,-42.78,147.06,55.0,68,73,1.57,AU,broken clouds
508,Busselton,-33.65,115.33,64.0,64,100,9.22,AU,overcast clouds
509,Butaritari,3.07,172.79,81.09,76,64,16.31,KI,broken clouds
510,Ushuaia,-54.8,-68.3,50.0,71,75,5.01,AR,broken clouds
511,East London,-33.02,27.91,66.2,77,40,9.17,ZA,scattered clouds
512,Traverse City,44.76,-85.62,34.0,68,20,6.93,US,few clouds
513,Alyangula,-13.85,136.42,77.0,88,0,8.34,AU,clear sky
514,Thompson,55.74,-97.86,15.8,85,90,20.8,CA,light snow
515,Vaini,-21.2,-175.2,71.6,88,40,11.41,TO,scattered clouds
516,Dikson,73.51,80.55,16.2,95,100,20.24,RU,overcast clouds
517,Khatanga,71.97,102.5,-8.59,87,94,5.82,RU,overcast clouds
518,Klyuchi,52.27,79.17,35.02,85,46,5.28,RU,scattered clouds
519,Port Blair,11.67,92.75,81.01,82,33,8.05,IN,scattered clouds
520,Agadez,19.75,10.25,84.79,15,0,14.18,NE,clear sky
521,Rajkot,22.3,70.78,82.4,42,0,4.7,IN,clear sky
522,Ushuaia,-54.8,-68.3,50.0,71,75,5.01,AR,broken clouds
523,Kanakapura,12.55,77.42,78.8,57,40,4.7,IN,haze
524,Klaksvik,62.23,-6.59,44.6,81,100,31.09,FO,light rain
525,Bluff,-46.6,168.33,48.0,82,76,3.0,NZ,broken clouds
526,Farmington,36.73,-108.22,33.8,69,1,8.05,US,clear sky
527,Taoudenni,22.68,-3.98,92.8,11,100,8.88,ML,overcast clouds
528,Asau,46.43,26.4,42.01,94,100,5.64,RO,overcast clouds
529,Mirabad,30.44,61.84,56.17,31,0,4.74,AF,clear sky
530,Sampit,-2.53,112.95,74.64,96,99,2.51,ID,light rain
531,Atuona,-9.8,-139.03,78.03,76,24,18.63,PF,few clouds
532,Cape Town,-33.93,18.42,71.6,46,0,25.28,ZA,clear sky
533,Mbandaka,0.05,18.26,85.05,62,23,1.61,CD,light rain
534,Turukhansk,65.82,87.98,13.03,94,100,18.25,RU,overcast clouds
535,Ushuaia,-54.8,-68.3,50.0,71,75,5.01,AR,broken clouds
536,Cherskiy,68.75,161.3,7.3,87,100,3.78,RU,overcast clouds
537,Yerbogachen,61.28,108.01,3.11,93,0,4.38,RU,clear sky
538,Airai,-8.93,125.41,62.62,98,15,0.83,TL,few clouds
539,Sibu,2.3,111.82,77.0,94,40,3.36,MY,scattered clouds
540,Kupang,-10.17,123.58,81.01,76,55,4.21,ID,broken clouds
541,Norman Wells,65.28,-126.83,1.4,84,20,6.93,CA,few clouds
542,Cacapava Do Sul,-30.51,-53.49,65.07,62,2,7.92,BR,clear sky
543,Bredasdorp,-34.53,20.04,68.0,45,0,13.87,ZA,clear sky
544,Cape Town,-33.93,18.42,71.6,46,0,25.28,ZA,clear sky
545,Ancud,-41.87,-73.82,63.0,58,0,11.41,CL,clear sky
546,Souillac,-20.52,57.52,71.6,68,75,14.99,MU,shower rain
547,Mehriz,31.59,54.43,77.0,12,0,2.24,IR,clear sky
548,Itaituba,-4.28,-55.98,82.4,78,40,4.97,BR,scattered clouds
549,Coquimbo,-29.95,-71.34,53.6,87,90,8.05,CL,overcast clouds
550,Port Elizabeth,-33.92,25.57,68.0,56,0,10.29,ZA,clear sky
551,Avera,33.19,-82.53,50.0,71,90,8.05,US,overcast clouds
552,Hermanus,-34.42,19.23,70.0,50,0,5.99,ZA,clear sky
553,Albany,42.6,-73.97,37.0,100,20,1.61,US,fog
554,Ushuaia,-54.8,-68.3,50.0,71,75,5.01,AR,broken clouds
555,Rikitea,-23.12,-134.97,74.82,70,18,6.76,PF,few clouds
556,Tuktoyaktuk,69.45,-133.04,-4.0,83,20,3.36,CA,few clouds
557,Thompson,55.74,-97.86,15.8,85,90,20.8,CA,light snow
558,Cidreira,-30.18,-50.21,68.07,58,82,9.06,BR,broken clouds
559,Cape Town,-33.93,18.42,71.6,46,0,25.28,ZA,clear sky
560,Saskylakh,71.92,114.08,-3.73,84,0,5.79,RU,clear sky
561,Busselton,-33.65,115.33,64.0,64,100,9.22,AU,overcast clouds
562,Mayo,38.89,-76.51,46.0,70,75,8.05,US,broken clouds
563,Tiarei,-17.53,-149.33,73.4,78,20,4.7,PF,few clouds
564,Punta Arenas,-53.15,-70.92,51.8,71,0,6.93,CL,clear sky
565,Rikitea,-23.12,-134.97,74.82,70,18,6.76,PF,few clouds
566,Busselton,-33.65,115.33,64.0,64,100,9.22,AU,overcast clouds
567,Mataura,-46.19,168.86,48.0,82,5,3.0,NZ,clear sky
568,Hastings,50.86,0.57,59.0,93,75,26.4,GB,moderate rain
569,Dongsheng,39.82,109.98,37.54,67,100,10.09,CN,overcast clouds
570,Rikitea,-23.12,-134.97,74.82,70,18,6.76,PF,few clouds
571,East London,-33.02,27.91,66.2,77,40,9.17,ZA,scattered clouds
572,Hamilton,39.18,-84.53,42.01,74,20,4.7,US,few clouds
573,Saint-Philippe,-21.36,55.77,73.4,60,75,17.22,RE,broken clouds
574,Bengkulu,-3.8,102.27,77.81,85,100,3.4,ID,moderate rain
575,Sorland,67.67,12.69,48.06,77,0,23.13,NO,clear sky
576,Taldan,53.67,124.8,24.15,96,100,11.05,RU,light snow
577,Saint-Georges,12.06,-61.75,86.0,70,75,11.41,GD,broken clouds
578,Port Elizabeth,-33.92,25.57,68.0,56,0,10.29,ZA,clear sky
579,Khandyga,62.67,135.6,-7.55,87,5,1.59,RU,clear sky
580,Mar Del Plata,-38.0,-57.56,64.4,52,0,11.41,AR,clear sky
581,Mataura,-46.19,168.86,48.0,82,5,3.0,NZ,clear sky
582,Rikitea,-23.12,-134.97,74.82,70,18,6.76,PF,few clouds
583,Grobina,56.54,21.17,44.6,100,0,5.82,LV,clear sky
584,Pontes E Lacerda,-15.23,-59.34,82.65,46,65,8.93,BR,broken clouds
585,Sanary-Sur-Mer,43.12,5.8,66.0,79,93,4.0,FR,overcast clouds
586,Kapaa,22.08,-159.32,71.6,88,1,9.17,US,clear sky
587,Taoudenni,22.68,-3.98,92.8,11,100,8.88,ML,overcast clouds
588,Rikitea,-23.12,-134.97,74.82,70,18,6.76,PF,few clouds
589,Lagoa,39.05,-27.98,68.63,91,99,28.03,PT,overcast clouds
590,Gap,44.67,6.0,64.0,57,93,2.35,FR,overcast clouds
591,Rikitea,-23.12,-134.97,74.82,70,18,6.76,PF,few clouds
592,Hobart,-42.88,147.33,55.0,81,90,2.24,AU,overcast clouds
593,Port Alfred,-33.59,26.89,66.61,67,84,15.66,ZA,broken clouds
594,Bloomingdale,27.89,-82.24,71.01,77,40,5.82,US,scattered clouds
595,Kachug,53.96,105.88,23.67,90,100,10.29,RU,overcast clouds
596,Baykit,61.67,96.37,1.6,89,2,1.72,RU,clear sky
597,Barrow,71.29,-156.79,17.6,78,90,3.36,US,overcast clouds
598,Berlevag,70.86,29.09,30.07,95,73,20.29,NO,broken clouds
599,Telesti,45.0,23.08,55.06,78,100,3.4,RO,light rain
600,Mar Del Plata,-38.0,-57.56,64.4,52,0,11.41,AR,clear sky
601,Barrow,71.29,-156.79,17.6,78,90,3.36,US,overcast clouds
602,Dikson,73.51,80.55,16.2,95,100,20.24,RU,overcast clouds
603,Sudak,44.85,34.97,56.28,67,94,9.37,UA,overcast clouds
604,Yellowknife,62.46,-114.35,19.4,85,90,14.99,CA,light snow
605,Adrar,20.5,-10.07,93.24,11,95,11.21,MR,overcast clouds
606,Port Alfred,-33.59,26.89,66.61,67,84,15.66,ZA,broken clouds
607,Mwanza,-2.52,32.9,78.8,57,40,8.05,TZ,scattered clouds
608,Hasaki,35.73,140.83,46.4,87,20,3.36,JP,few clouds
609,Hermanus,-34.42,19.23,70.0,50,0,5.99,ZA,clear sky
610,Palana,59.12,159.97,29.28,91,100,5.46,RU,overcast clouds
611,Alofi,-19.06,-169.92,75.2,88,100,12.75,NU,overcast clouds
612,Hermanus,-34.42,19.23,70.0,50,0,5.99,ZA,clear sky
613,Nikolskoye,59.7,30.79,44.6,81,75,4.47,RU,broken clouds
614,Rikitea,-23.12,-134.97,74.82,70,18,6.76,PF,few clouds
615,Ribeira Grande,38.52,-28.7,71.6,88,75,17.22,PT,broken clouds
616,Ilulissat,69.22,-51.1,15.8,72,75,5.82,GL,broken clouds
617,Avarua,-21.21,-159.78,73.4,83,100,10.29,CK,light rain
618,New Norfolk,-42.78,147.06,55.0,68,73,1.57,AU,broken clouds
619,Natal,-5.79,-35.21,84.2,74,75,13.87,BR,shower rain
620,Mataura,-46.19,168.86,48.0,82,5,3.0,NZ,clear sky
621,Fairbanks,64.84,-147.72,10.4,85,90,3.36,US,light snow
622,Victoria,22.29,114.16,75.0,73,0,13.49,HK,clear sky
623,Mar Del Plata,-38.0,-57.56,64.4,52,0,11.41,AR,clear sky
624,Siguiri,11.67,-9.5,95.13,22,0,6.42,GN,clear sky
625,Khatanga,71.97,102.5,-8.59,87,94,5.82,RU,overcast clouds
626,Port Alfred,-33.59,26.89,66.61,67,84,15.66,ZA,broken clouds
627,Noumea,-22.28,166.46,77.0,65,0,6.93,NC,clear sky
628,Punta Arenas,-53.15,-70.92,51.8,71,0,6.93,CL,clear sky
629,Port Alfred,-33.59,26.89,66.61,67,84,15.66,ZA,broken clouds
630,Port Hedland,-20.32,118.57,78.8,74,0,17.22,AU,clear sky
631,Mataura,-46.19,168.86,48.0,82,5,3.0,NZ,clear sky
632,Dudinka,69.41,86.18,17.6,85,75,38.03,RU,light shower snow
633,Busselton,-33.65,115.33,64.0,64,100,9.22,AU,overcast clouds
634,Paraiso,9.84,-83.87,73.0,88,75,5.82,CR,broken clouds
635,Bubaque,11.28,-15.83,84.65,61,93,3.89,GW,overcast clouds
636,Sibolga,1.74,98.78,79.29,79,100,3.56,ID,moderate rain
637,Ushuaia,-54.8,-68.3,50.0,71,75,5.01,AR,broken clouds
638,Hermanus,-34.42,19.23,70.0,50,0,5.99,ZA,clear sky
639,Tasiilaq,65.61,-37.64,32.0,94,75,1.12,GL,broken clouds
640,Kirakira,-10.45,161.92,79.39,80,70,4.81,SB,broken clouds
641,Comodoro Rivadavia,-45.87,-67.5,60.8,63,0,3.36,AR,clear sky
642,Egvekinot,66.32,-179.17,12.58,81,58,4.9,RU,broken clouds
643,Punta Arenas,-53.15,-70.92,51.8,71,0,6.93,CL,clear sky
644,Zhuhai,22.28,113.57,73.99,78,0,14.99,CN,clear sky
645,Sao Joao Da Barra,-21.64,-41.05,73.4,78,90,20.8,BR,overcast clouds
646,Kurikka,62.62,22.42,44.01,100,90,6.93,FI,light intensity shower rain
647,Yelbarga,15.63,76.02,76.37,63,17,7.29,IN,few clouds
648,Luderitz,-26.65,15.16,72.93,41,4,30.18,NA,clear sky
649,Taoudenni,22.68,-3.98,92.8,11,100,8.88,ML,overcast clouds
650,Singaraja,-8.11,115.09,79.29,70,92,3.02,ID,overcast clouds
651,Barrow,71.29,-156.79,17.6,78,90,3.36,US,overcast clouds
652,East London,-33.02,27.91,66.2,77,40,9.17,ZA,scattered clouds
653,Vaini,-21.2,-175.2,71.6,88,40,11.41,TO,scattered clouds
654,Paris,48.85,2.35,64.0,77,0,9.17,FR,clear sky
655,Mataura,-46.19,168.86,48.0,82,5,3.0,NZ,clear sky
656,Butaritari,3.07,172.79,81.09,76,64,16.31,KI,broken clouds
657,Ushuaia,-54.8,-68.3,50.0,71,75,5.01,AR,broken clouds
658,Khanpur,28.65,70.66,71.89,20,0,3.58,PK,clear sky
659,Klaksvik,62.23,-6.59,44.6,81,100,31.09,FO,light rain
660,Upernavik,72.79,-56.15,16.65,95,55,9.98,GL,broken clouds
661,Qaanaaq,77.48,-69.36,12.99,87,100,7.18,GL,overcast clouds
662,Vaini,-21.2,-175.2,71.6,88,40,11.41,TO,scattered clouds
663,Kolyvan,55.31,82.74,33.8,97,90,6.71,RU,overcast clouds
664,Zhuzhou,27.83,113.15,66.2,82,64,11.18,CN,mist
665,Punta Arenas,-53.15,-70.92,51.8,71,0,6.93,CL,clear sky
666,Bubaque,11.28,-15.83,84.65,61,93,3.89,GW,overcast clouds
667,Cidreira,-30.18,-50.21,68.07,58,82,9.06,BR,broken clouds
668,Vostok,46.49,135.88,32.97,93,100,4.79,RU,light rain
669,Ushuaia,-54.8,-68.3,50.0,71,75,5.01,AR,broken clouds
670,Ushuaia,-54.8,-68.3,50.0,71,75,5.01,AR,broken clouds
671,Ushuaia,-54.8,-68.3,50.0,71,75,5.01,AR,broken clouds
672,Rikitea,-23.12,-134.97,74.82,70,18,6.76,PF,few clouds
673,Touros,-5.2,-35.46,82.4,78,75,16.11,BR,shower rain
674,Kailua,21.4,-157.74,73.4,83,1,3.36,US,clear sky
675,Soure,-0.72,-48.52,85.68,66,25,13.11,BR,scattered clouds
676,Yellowknife,62.46,-114.35,19.4,85,90,14.99,CA,light snow
677,Khatanga,71.97,102.5,-8.59,87,94,5.82,RU,overcast clouds
678,Bredasdorp,-34.53,20.04,68.0,45,0,13.87,ZA,clear sky
679,Kutum,14.2,24.67,86.58,16,0,9.78,SD,clear sky
680,Hermanus,-34.42,19.23,70.0,50,0,5.99,ZA,clear sky
681,Jamestown,42.1,-79.24,35.01,92,90,4.7,US,overcast clouds
682,Bethel,41.37,-73.41,35.01,92,1,4.29,US,clear sky
683,Port Alfred,-33.59,26.89,66.61,67,84,15.66,ZA,broken clouds
684,Ponta Do Sol,32.67,-17.1,77.0,78,20,9.17,PT,few clouds
685,Rikitea,-23.12,-134.97,74.82,70,18,6.76,PF,few clouds
686,Nikolskoye,59.7,30.79,44.6,81,75,4.47,RU,broken clouds
687,Rahatgarh,23.78,78.37,70.83,24,0,3.38,IN,clear sky
688,Zyryanka,65.75,150.85,2.12,93,100,4.56,RU,overcast clouds
689,Rikitea,-23.12,-134.97,74.82,70,18,6.76,PF,few clouds
690,Hofn,64.25,-15.21,43.14,79,100,7.99,IS,overcast clouds
691,Faya,18.39,42.45,73.4,49,40,16.11,SA,scattered clouds
692,Fare,-16.7,-151.02,79.03,75,10,17.38,PF,clear sky
693,Vanavara,60.34,102.28,1.13,93,21,4.07,RU,few clouds
694,Ambilobe,-13.2,49.05,83.39,45,99,3.56,MG,overcast clouds
695,Horta,38.53,-28.63,71.6,88,75,17.22,PT,broken clouds
696,Ushuaia,-54.8,-68.3,50.0,71,75,5.01,AR,broken clouds
697,Bethel,41.37,-73.41,35.01,92,1,4.29,US,clear sky
698,Poum,-20.23,164.02,77.47,82,71,22.75,NC,light rain
699,Albany,42.6,-73.97,37.0,100,20,1.61,US,fog
700,Cayenne,4.93,-52.33,87.8,70,75,6.93,GF,broken clouds
701,Yellowknife,62.46,-114.35,19.4,85,90,14.99,CA,light snow
702,Puerto Ayora,-0.74,-90.35,70.0,94,100,7.0,EC,overcast clouds
703,Odesskoye,54.21,72.97,36.55,79,24,9.31,RU,few clouds
704,Ilulissat,69.22,-51.1,15.8,72,75,5.82,GL,broken clouds
705,Alice Springs,-23.7,133.88,68.0,23,4,5.82,AU,clear sky
706,Marawi,8.0,124.29,77.0,91,100,5.01,PH,overcast clouds
707,Khatanga,71.97,102.5,-8.59,87,94,5.82,RU,overcast clouds
708,Bilma,18.69,12.92,87.8,13,0,6.11,NE,clear sky
709,Jamestown,42.1,-79.24,35.01,92,90,4.7,US,overcast clouds
710,Ponta Do Sol,32.67,-17.1,77.0,78,20,9.17,PT,few clouds
711,Albany,42.6,-73.97,37.0,100,20,1.61,US,fog
712,Ribeira Grande,38.52,-28.7,71.6,88,75,17.22,PT,broken clouds
713,Guerrero Negro,27.98,-114.06,59.05,81,1,1.83,MX,clear sky
714,Mathbaria,22.29,89.96,77.0,91,100,3.71,BD,overcast clouds
715,Busselton,-33.65,115.33,64.0,64,100,9.22,AU,overcast clouds
716,Bluff,-46.6,168.33,48.0,82,76,3.0,NZ,broken clouds
717,Saskylakh,71.92,114.08,-3.73,84,0,5.79,RU,clear sky
718,Rikitea,-23.12,-134.97,74.82,70,18,6.76,PF,few clouds
719,Cootamundra,-34.65,148.03,53.01,94,100,4.21,AU,overcast clouds
720,Neiafu,-18.65,-173.98,75.2,94,75,10.29,TO,broken clouds
721,Novyy Urengoy,66.08,76.63,34.5,96,100,14.97,RU,overcast clouds
722,Qaanaaq,77.48,-69.36,12.99,87,100,7.18,GL,overcast clouds
723,Lasa,46.62,10.7,64.0,38,0,6.93,IT,clear sky
724,Viedma,-40.81,-63.0,77.0,34,0,8.01,AR,clear sky
725,Dolgoderevenskoye,55.34,61.34,37.4,74,20,11.18,RU,few clouds
726,Saint George,37.1,-113.58,46.4,31,1,3.36,US,clear sky
727,Caravelas,-17.71,-39.25,82.09,63,99,9.84,BR,moderate rain
728,Mataura,-46.19,168.86,48.0,82,5,3.0,NZ,clear sky
729,Hermanus,-34.42,19.23,70.0,50,0,5.99,ZA,clear sky
730,Talnakh,69.49,88.4,17.6,85,75,38.03,RU,light shower snow
